timeframe,rank,story_similarity,sequence_similarity,candidate_start,candidate_end,local_index,open_time,level_price,level_type,interaction,repeated_test,post_interaction_expansion,open,high,low,close,volume
30m,3,0.5974065692586362,0.6401515151515151,17880,17899,13,1767821400000,3149.95,SWING_LOW,HOLD,1,1,3147.16,3152.72,3145.33,3150.11,2096.6833
30m,3,0.5974065692586362,0.6401515151515151,17880,17899,15,1767825000000,3149.95,SWING_LOW,REJECTION,1,1,3155.88,3165.86,3145.74,3153.0,3746.43
30m,3,0.5974065692586362,0.6401515151515151,17880,17899,17,1767828600000,3175.8073437499997,BODY_ZONE+SWING_HIGH,HOLD,0,1,3170.99,3172.73,3162.27,3168.72,3065.1831
30m,3,0.5974065692586362,0.6401515151515151,17880,17899,18,1767830400000,3175.8073437499997,BODY_ZONE+SWING_HIGH,REJECTION,1,0,3168.72,3175.01,3157.11,3157.8,4762.8751
30m,3,0.5974065692586362,0.6401515151515151,17880,17899,19,1767832200000,3175.8073437499997,BODY_ZONE+SWING_HIGH,HOLD,1,0,3157.8,3175.37,3155.21,3170.53,5628.8893
30m,4,0.5924939304726579,0.6288636363636364,6834,6853,10,1747933200000,2677.995,SWING_HIGH,REJECTION,0,0,2645.9,2674.1,2642.88,2662.66,10721.7973
30m,4,0.5924939304726579,0.6288636363636364,6834,6853,11,1747935000000,2654.2993749999996,BODY_ZONE+SWING_LOW,REJECTION,0,0,2662.66,2666.49,2651.78,2659.3,6632.0114
30m,4,0.5924939304726579,0.6288636363636364,6834,6853,13,1747938600000,2654.2993749999996,BODY_ZONE+SWING_LOW,HOLD,1,0,2664.75,2670.39,2658.04,2658.8,7714.4481
30m,4,0.5924939304726579,0.6288636363636364,6834,6853,14,1747940400000,2654.2993749999996,BODY_ZONE+SWING_LOW,HOLD,1,1,2658.8,2661.5,2649.5,2653.42,6846.2348
30m,4,0.5924939304726579,0.6288636363636364,6834,6853,15,1747942200000,2654.2993749999996,BODY_ZONE+SWING_LOW,TEST,1,0,2653.43,2655.0,2626.37,2634.51,16160.7082
30m,5,0.5886216739592292,0.6681818181818181,10558,10577,10,1754636400000,3917.8125,BODY_ZONE+SWING_LOW,REJECTION,0,0,3915.01,3928.29,3900.4,3921.91,7297.613
30m,5,0.5886216739592292,0.6681818181818181,10558,10577,11,1754638200000,3917.8125,BODY_ZONE+SWING_LOW,HOLD,1,1,3921.91,3921.97,3913.5,3915.97,15292.5921
30m,5,0.5886216739592292,0.6681818181818181,10558,10577,14,1754643600000,3893.515,SWING_LOW,HOLD,0,0,3898.46,3899.72,3884.44,3889.5,7080.6259
30m,5,0.5886216739592292,0.6681818181818181,10558,10577,16,1754647200000,3893.515,SWING_LOW,HOLD,1,0,3900.03,3908.37,3895.47,3896.6,4793.5327
30m,5,0.5886216739592292,0.6681818181818181,10558,10577,19,1754652600000,3917.8125,BODY_ZONE+SWING_LOW,HOLD,1,0,3905.57,3920.43,3905.33,3917.97,4785.1472
30m,6,0.5805213232764053,0.6269191919191919,2157,2176,11,1739516400000,2706.848125,BODY_ZONE+SWING_HIGH,REJECTION,0,0,2700.8,2705.0,2699.85,2702.19,11881.5552
30m,6,0.5805213232764053,0.6269191919191919,2157,2176,14,1739521800000,2706.848125,BODY_ZONE+SWING_HIGH,HOLD,1,0,2712.79,2713.0,2698.1,2705.75,7456.3563
30m,6,0.5805213232764053,0.6269191919191919,2157,2176,17,1739527200000,2706.848125,BODY_ZONE+SWING_HIGH,HOLD,1,0,2713.61,2716.48,2704.7,2706.0,6204.1639
30m,6,0.5805213232764053,0.6269191919191919,2157,2176,19,1739530800000,2706.848125,BODY_ZONE+SWING_HIGH,HOLD,1,0,2703.29,2705.4,2693.0,2693.0,6284.0762
30m,7,0.5778202818864672,0.6303896103896104,17120,17139,11,1766449800000,3015.37,SWING_HIGH,PULLBACK,0,0,3019.67,3035.79,3017.65,3028.2,5134.6204
30m,7,0.5778202818864672,0.6303896103896104,17120,17139,12,1766451600000,3015.37,SWING_HIGH,PULLBACK,1,0,3028.21,3033.65,3018.6,3021.0,5527.6437
30m,7,0.5778202818864672,0.6303896103896104,17120,17139,13,1766453400000,3015.37,SWING_HIGH,HOLD,1,0,3021.0,3027.0,3016.38,3018.3,2306.3222
30m,7,0.5778202818864672,0.6303896103896104,17120,17139,14,1766455200000,3015.37,SWING_HIGH,REJECTION,1,1,3018.31,3026.1,3008.08,3013.47,5274.4471
30m,7,0.5778202818864672,0.6303896103896104,17120,17139,15,1766457000000,3015.37,SWING_HIGH,HOLD,1,1,3013.47,3016.33,2988.0,2991.09,15597.009
30m,7,0.5778202818864672,0.6303896103896104,17120,17139,17,1766460600000,3001.42625,BODY_ZONE+SWING_HIGH,REJECTION,0,0,2994.59,2998.67,2991.49,2991.8,2379.5822
30m,7,0.5778202818864672,0.6303896103896104,17120,17139,18,1766462400000,3001.42625,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2991.81,2999.97,2986.68,2995.06,3959.9302
30m,7,0.5778202818864672,0.6303896103896104,17120,17139,19,1766464200000,2984.29875,BODY_ZONE+SWING_LOW,HOLD,0,0,2995.07,2995.5,2983.33,2983.83,5033.6043
30m,8,0.5723835381722215,0.6,11676,11695,10,1756648800000,4465.70875,BODY_ZONE+SWING_LOW,HOLD,0,0,4471.24,4474.93,4451.03,4464.2,10622.1441
30m,8,0.5723835381722215,0.6,11676,11695,12,1756652400000,4483.62875,BODY_ZONE+SWING_HIGH,REJECTION,0,0,4459.81,4482.61,4458.05,4473.0,7393.3287
30m,8,0.5723835381722215,0.6,11676,11695,13,1756654200000,4465.70875,BODY_ZONE+SWING_LOW,HOLD,1,0,4472.99,4490.71,4464.19,4485.27,7112.0512
30m,8,0.5723835381722215,0.6,11676,11695,14,1756656000000,4465.70875,BODY_ZONE+SWING_LOW,HOLD,1,0,4485.28,4487.36,4463.63,4468.91,5761.9451
30m,8,0.5723835381722215,0.6,11676,11695,16,1756659600000,4483.62875,BODY_ZONE+SWING_HIGH,HOLD,1,0,4471.49,4488.05,4469.11,4483.6,3799.7669
30m,9,0.5720645744676134,0.6068181818181817,2863,2882,10,1740785400000,2235.9849999999997,SWING_HIGH,HOLD,0,0,2225.8,2239.69,2225.3,2237.59,4917.431
30m,9,0.5720645744676134,0.6068181818181817,2863,2882,11,1740787200000,2235.9849999999997,SWING_HIGH,REJECTION,1,1,2237.59,2246.58,2231.42,2233.59,5762.0136
30m,9,0.5720645744676134,0.6068181818181817,2863,2882,12,1740789000000,2235.9849999999997,SWING_HIGH,HOLD,1,0,2233.6,2236.09,2215.51,2216.16,7912.1679
30m,9,0.5720645744676134,0.6068181818181817,2863,2882,13,1740790800000,2219.0084375,BODY_ZONE+SWING_LOW,HOLD,0,1,2216.17,2227.0,2213.33,2221.42,5603.4228
30m,9,0.5720645744676134,0.6068181818181817,2863,2882,14,1740792600000,2219.0084375,BODY_ZONE+SWING_LOW,HOLD,1,1,2221.42,2263.7,2219.5,2253.2,12275.1662
30m,10,0.5718252452875183,0.5794805194805195,2776,2795,10,1740628800000,2324.375,SWING_LOW,HOLD,0,0,2332.11,2342.17,2310.39,2319.6,13611.5947
30m,10,0.5718252452875183,0.5794805194805195,2776,2795,11,1740630600000,2324.375,SWING_LOW,TEST,1,0,2319.61,2320.72,2303.22,2311.5,21149.5413
30m,10,0.5718252452875183,0.5794805194805195,2776,2795,12,1740632400000,2324.375,SWING_LOW,HOLD,1,0,2311.49,2333.91,2307.71,2319.91,16936.9176
30m,10,0.5718252452875183,0.5794805194805195,2776,2795,13,1740634200000,2324.375,SWING_LOW,HOLD,1,0,2319.91,2345.47,2319.61,2341.57,8771.0562
30m,10,0.5718252452875183,0.5794805194805195,2776,2795,15,1740637800000,2364.356484375,BODY_ZONE+SWING_HIGH,REJECTION,0,0,2347.69,2366.77,2346.51,2348.83,19094.404
30m,10,0.5718252452875183,0.5794805194805195,2776,2795,16,1740639600000,2364.356484375,BODY_ZONE+SWING_HIGH,HOLD,1,0,2348.84,2361.0,2346.71,2360.09,10266.1793
30m,10,0.5718252452875183,0.5794805194805195,2776,2795,18,1740643200000,2364.356484375,BODY_ZONE+SWING_HIGH,HOLD,1,0,2356.13,2361.27,2344.66,2347.32,8662.6376
30m,11,0.5664466879551646,0.6022077922077922,11681,11700,10,1756657800000,4464.182500000001,BODY_ZONE+SWING_LOW,REJECTION,0,0,4468.9,4476.7,4460.8,4471.49,5434.3489
30m,11,0.5664466879551646,0.6022077922077922,11681,11700,11,1756659600000,4485.374374999999,BODY_ZONE+SWING_HIGH,HOLD,0,0,4471.49,4488.05,4469.11,4483.6,3799.7669
30m,11,0.5664466879551646,0.6022077922077922,11681,11700,12,1756661400000,4485.374374999999,BODY_ZONE+SWING_HIGH,REJECTION,1,0,4483.61,4488.1,4477.0,4477.3,2661.6336
30m,11,0.5664466879551646,0.6022077922077922,11681,11700,13,1756663200000,4485.374374999999,BODY_ZONE+SWING_HIGH,REJECTION,1,0,4477.29,4489.01,4473.52,4478.84,4348.1832
30m,11,0.5664466879551646,0.6022077922077922,11681,11700,16,1756668600000,4451.03,SWING_LOW,HOLD,0,0,4469.73,4479.23,4454.89,4456.01,3382.4361
30m,11,0.5664466879551646,0.6022077922077922,11681,11700,17,1756670400000,4464.182500000001,BODY_ZONE+SWING_LOW,PULLBACK,1,0,4456.0,4462.23,4445.42,4458.9,4938.1816
30m,11,0.5664466879551646,0.6022077922077922,11681,11700,18,1756672200000,4451.03,SWING_LOW,REJECTION,1,0,4458.89,4462.09,4450.01,4455.03,2403.5705
30m,11,0.5664466879551646,0.6022077922077922,11681,11700,19,1756674000000,4451.03,SWING_LOW,HOLD,1,0,4455.03,4465.52,4450.02,4461.7,2235.2745
30m,12,0.5654330760376324,0.6386363636363636,10559,10578,10,1754638200000,3917.8125,BODY_ZONE+SWING_LOW,HOLD,0,1,3921.91,3921.97,3913.5,3915.97,15292.5921
30m,12,0.5654330760376324,0.6386363636363636,10559,10578,13,1754643600000,3893.515,SWING_LOW,HOLD,0,0,3898.46,3899.72,3884.44,3889.5,7080.6259
30m,12,0.5654330760376324,0.6386363636363636,10559,10578,15,1754647200000,3893.515,SWING_LOW,HOLD,1,0,3900.03,3908.37,3895.47,3896.6,4793.5327
30m,12,0.5654330760376324,0.6386363636363636,10559,10578,18,1754652600000,3917.8125,BODY_ZONE+SWING_LOW,HOLD,1,1,3905.57,3920.43,3905.33,3917.97,4785.1472
30m,12,0.5654330760376324,0.6386363636363636,10559,10578,19,1754654400000,3917.8125,BODY_ZONE+SWING_LOW,PULLBACK,1,0,3917.97,3917.97,3899.08,3908.2,9343.2981
30m,13,0.5646488337462402,0.5865884115884116,11682,11701,10,1756659600000,4485.374374999999,BODY_ZONE+SWING_HIGH,HOLD,0,0,4471.49,4488.05,4469.11,4483.6,3799.7669
30m,13,0.5646488337462402,0.5865884115884116,11682,11701,11,1756661400000,4485.374374999999,BODY_ZONE+SWING_HIGH,REJECTION,1,0,4483.61,4488.1,4477.0,4477.3,2661.6336
30m,13,0.5646488337462402,0.5865884115884116,11682,11701,12,1756663200000,4485.374374999999,BODY_ZONE+SWING_HIGH,REJECTION,1,0,4477.29,4489.01,4473.52,4478.84,4348.1832
30m,13,0.5646488337462402,0.5865884115884116,11682,11701,16,1756670400000,4461.450000000001,BODY_ZONE+SWING_LOW,HOLD,0,0,4456.0,4462.23,4445.42,4458.9,4938.1816
30m,13,0.5646488337462402,0.5865884115884116,11682,11701,17,1756672200000,4461.450000000001,BODY_ZONE+SWING_LOW,TEST,1,0,4458.89,4462.09,4450.01,4455.03,2403.5705
30m,13,0.5646488337462402,0.5865884115884116,11682,11701,18,1756674000000,4461.450000000001,BODY_ZONE+SWING_LOW,HOLD,1,0,4455.03,4465.52,4450.02,4461.7,2235.2745
30m,13,0.5646488337462402,0.5865884115884116,11682,11701,19,1756675800000,4461.450000000001,BODY_ZONE+SWING_LOW,HOLD,1,0,4461.67,4477.1,4460.11,4470.01,3623.7119
30m,14,0.5601912007815876,0.6093156843156843,28770,28789,10,1787418000000,2416.5825,BODY_ZONE,TEST,0,0,2422.64,2428.83,2417.27,2419.19,3750.1842
30m,14,0.5601912007815876,0.6093156843156843,28770,28789,11,1787419800000,2431.459375,BODY_ZONE+SWING_HIGH,REJECTION,0,0,2419.2,2431.55,2419.2,2426.32,3562.977
30m,14,0.5601912007815876,0.6093156843156843,28770,28789,12,1787421600000,2431.459375,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2426.33,2434.49,2425.36,2431.21,3424.2135
30m,14,0.5601912007815876,0.6093156843156843,28770,28789,14,1787425200000,2431.459375,BODY_ZONE+SWING_HIGH,HOLD,1,1,2427.13,2431.0,2423.98,2428.69,4916.861
30m,14,0.5601912007815876,0.6093156843156843,28770,28789,17,1787430600000,2431.459375,BODY_ZONE+SWING_HIGH,HOLD,1,1,2437.91,2439.6,2429.38,2431.84,2853.6586
30m,14,0.5601912007815876,0.6093156843156843,28770,28789,18,1787432400000,2431.459375,BODY_ZONE+SWING_HIGH,HOLD,1,1,2431.83,2431.95,2412.35,2421.82,8012.9647
30m,14,0.5601912007815876,0.6093156843156843,28770,28789,19,1787434200000,2407.31,SWING_LOW,HOLD,0,0,2421.83,2422.86,2403.47,2407.54,8528.8262
30m,15,0.5557055432075122,0.5993181818181819,18519,18538,10,1768966200000,2970.8668749999997,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,0,0,2971.53,2984.64,2969.6,2981.76,4427.4069
30m,15,0.5557055432075122,0.5993181818181819,18519,18538,17,1768978800000,2970.8668749999997,BODY_ZONE+SWING_HIGH+SWING_LOW,REJECTION,1,1,2980.31,2985.67,2973.01,2982.64,8481.6098
30m,15,0.5557055432075122,0.5993181818181819,18519,18538,18,1768980600000,2970.8668749999997,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,1,0,2982.65,2982.65,2966.0,2970.6,9873.4658
30m,16,0.5523327540329289,0.5976398601398601,18788,18807,10,1769450400000,2912.4137499999997,BODY_ZONE+SWING_HIGH,TEST,0,0,2909.43,2927.83,2908.01,2922.06,8414.9125
30m,16,0.5523327540329289,0.5976398601398601,18788,18807,11,1769452200000,2912.4137499999997,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2922.06,2932.68,2911.94,2932.01,9172.1965
30m,16,0.5523327540329289,0.5976398601398601,18788,18807,14,1769457600000,2912.4137499999997,BODY_ZONE+SWING_HIGH,TEST,1,0,2923.11,2929.47,2915.0,2917.15,14396.2441
30m,16,0.5523327540329289,0.5976398601398601,18788,18807,16,1769461200000,2912.4137499999997,BODY_ZONE+SWING_HIGH,HOLD,1,1,2901.82,2911.76,2895.82,2911.76,3683.1382
30m,16,0.5523327540329289,0.5976398601398601,18788,18807,17,1769463000000,2912.4137499999997,BODY_ZONE+SWING_HIGH,PULLBACK,1,0,2911.76,2944.18,2910.3,2928.97,20577.3298
30m,17,0.548568736285717,0.5909090909090909,20942,20961,11,1773329400000,2074.9674999999997,SWING_HIGH,REJECTION,0,0,2068.61,2082.0,2064.61,2072.33,15403.3544
30m,17,0.548568736285717,0.5909090909090909,20942,20961,12,1773331200000,2057.81,SWING_LOW,HOLD,0,0,2072.33,2078.09,2056.33,2063.59,14213.5464
30m,17,0.548568736285717,0.5909090909090909,20942,20961,13,1773333000000,2074.9674999999997,SWING_HIGH,REJECTION,1,0,2063.58,2075.86,2062.43,2069.63,8644.4789
30m,17,0.548568736285717,0.5909090909090909,20942,20961,14,1773334800000,2057.81,SWING_LOW,HOLD,1,0,2069.62,2075.24,2057.78,2061.53,7076.1825
30m,17,0.548568736285717,0.5909090909090909,20942,20961,15,1773336600000,2057.81,SWING_LOW,HOLD,1,0,2061.53,2067.74,2055.32,2058.4,4597.2953
30m,17,0.548568736285717,0.5909090909090909,20942,20961,16,1773338400000,2051.6949999999997,BODY_ZONE+SWING_LOW,REJECTION,0,0,2058.41,2062.1,2046.78,2053.18,11205.8924
30m,17,0.548568736285717,0.5909090909090909,20942,20961,17,1773340200000,2057.81,SWING_LOW,TEST,1,1,2053.19,2059.39,2048.18,2048.78,5441.1475
30m,17,0.548568736285717,0.5909090909090909,20942,20961,19,1773343800000,2074.9674999999997,SWING_HIGH,HOLD,1,0,2061.88,2073.5,2061.61,2069.59,6415.7979
30m,18,0.5459352230934728,0.5613636363636363,10002,10021,10,1753635600000,3827.775234375,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,0,1,3816.03,3826.41,3809.01,3824.8,9265.132
30m,18,0.5459352230934728,0.5613636363636363,10002,10021,15,1753644600000,3827.775234375,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,1,0,3838.04,3843.88,3826.59,3828.32,5272.5472
30m,18,0.5459352230934728,0.5613636363636363,10002,10021,16,1753646400000,3827.775234375,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,1,0,3828.33,3843.2,3827.87,3834.16,5463.1742
30m,18,0.5459352230934728,0.5613636363636363,10002,10021,18,1753650000000,3827.775234375,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,1,1,3822.41,3829.84,3818.9,3827.97,3952.89
30m,19,0.5423155217368542,0.5849350649350649,18792,18811,10,1769457600000,2914.680625,BODY_ZONE+SWING_HIGH,HOLD,0,1,2923.11,2929.47,2915.0,2917.15,14396.2441
30m,19,0.5423155217368542,0.5849350649350649,18792,18811,12,1769461200000,2914.680625,BODY_ZONE+SWING_HIGH,HOLD,1,1,2901.82,2911.76,2895.82,2911.76,3683.1382
30m,19,0.5423155217368542,0.5849350649350649,18792,18811,13,1769463000000,2931.5474999999997,BODY_ZONE+SWING_HIGH,REJECTION,0,0,2911.76,2944.18,2910.3,2928.97,20577.3298
30m,19,0.5423155217368542,0.5849350649350649,18792,18811,15,1769466600000,2931.5474999999997,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2923.01,2932.4,2921.17,2927.22,2884.2993
30m,19,0.5423155217368542,0.5849350649350649,18792,18811,16,1769468400000,2931.5474999999997,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2927.21,2934.91,2918.3,2933.71,6673.1577
30m,19,0.5423155217368542,0.5849350649350649,18792,18811,17,1769470200000,2931.5474999999997,BODY_ZONE+SWING_HIGH,REJECTION,1,0,2933.71,2945.32,2929.56,2930.35,8163.77
30m,19,0.5423155217368542,0.5849350649350649,18792,18811,18,1769472000000,2931.5474999999997,BODY_ZONE+SWING_HIGH,HOLD,1,0,2930.35,2931.27,2922.27,2925.03,6055.7371
30m,20,0.5394899155026177,0.5514860139860139,29979,29998,10,1789594200000,2403.449375,BODY_ZONE+SWING_LOW,REJECTION,0,1,2405.77,2407.89,2400.01,2404.94,3056.0556
30m,20,0.5394899155026177,0.5514860139860139,29979,29998,11,1789596000000,2403.449375,BODY_ZONE+SWING_LOW,TEST,1,0,2404.94,2405.67,2388.55,2394.69,6177.603
30m,20,0.5394899155026177,0.5514860139860139,29979,29998,14,1789601400000,2419.9,SWING_HIGH,REJECTION,0,0,2413.03,2422.65,2412.02,2418.26,6985.0808
30m,20,0.5394899155026177,0.5514860139860139,29979,29998,15,1789603200000,2419.9,SWING_HIGH,HOLD,1,0,2418.26,2426.45,2415.87,2422.23,4601.7599
30m,20,0.5394899155026177,0.5514860139860139,29979,29998,16,1789605000000,2419.9,SWING_HIGH,REJECTION,1,1,2422.23,2427.85,2418.9,2418.9,3354.6654
30m,20,0.5394899155026177,0.5514860139860139,29979,29998,19,1789610400000,2430.64,SWING_HIGH,HOLD,0,0,2427.58,2428.89,2416.21,2422.69,3783.2533
30m,21,0.535066070193779,0.5761363636363636,15153,15172,10,1762907400000,3427.79,BODY_ZONE+SWING_LOW,TEST,0,1,3428.5,3430.68,3416.33,3418.13,6736.5451
30m,21,0.535066070193779,0.5761363636363636,15153,15172,11,1762909200000,3438.54,SWING_HIGH,REJECTION,0,0,3418.13,3453.06,3411.91,3435.77,17441.1527
30m,21,0.535066070193779,0.5761363636363636,15153,15172,12,1762911000000,3449.5,SWING_HIGH,HOLD,0,0,3435.78,3450.11,3432.65,3447.45,6671.2213
30m,21,0.535066070193779,0.5761363636363636,15153,15172,13,1762912800000,3438.54,SWING_HIGH,HOLD,1,0,3447.44,3456.06,3436.06,3438.75,9915.3861
30m,21,0.535066070193779,0.5761363636363636,15153,15172,14,1762914600000,3438.54,SWING_HIGH,HOLD,1,0,3438.74,3438.74,3417.62,3427.23,9371.9797
30m,21,0.535066070193779,0.5761363636363636,15153,15172,15,1762916400000,3438.54,SWING_HIGH,HOLD,1,0,3427.23,3442.0,3421.74,3441.08,7526.0219
30m,21,0.535066070193779,0.5761363636363636,15153,15172,16,1762918200000,3438.54,SWING_HIGH,HOLD,1,0,3441.08,3446.17,3437.95,3439.1,2770.0849
30m,21,0.535066070193779,0.5761363636363636,15153,15172,18,1762921800000,3449.5,SWING_HIGH,HOLD,1,0,3433.83,3445.9,3432.36,3445.0,7886.3865
30m,21,0.535066070193779,0.5761363636363636,15153,15172,19,1762923600000,3449.5,SWING_HIGH,REJECTION,1,0,3445.01,3458.07,3444.79,3449.16,34515.8415
30m,22,0.529942994909103,0.5437312687312686,6836,6855,11,1747938600000,2655.2418749999997,BODY_ZONE,PULLBACK,0,0,2664.75,2670.39,2658.04,2658.8,7714.4481
30m,22,0.529942994909103,0.5437312687312686,6836,6855,12,1747940400000,2655.2418749999997,BODY_ZONE,TEST,1,1,2658.8,2661.5,2649.5,2653.42,6846.2348
30m,22,0.529942994909103,0.5437312687312686,6836,6855,13,1747942200000,2655.2418749999997,BODY_ZONE,TEST,1,0,2653.43,2655.0,2626.37,2634.51,16160.7082
30m,22,0.529942994909103,0.5437312687312686,6836,6855,14,1747944000000,2635.28,SWING_LOW,HOLD,0,0,2634.68,2649.08,2632.0,2637.2,12729.8731
30m,22,0.529942994909103,0.5437312687312686,6836,6855,17,1747949400000,2635.28,SWING_LOW,HOLD,1,0,2631.21,2638.6,2627.85,2635.9,4705.2196
30m,22,0.529942994909103,0.5437312687312686,6836,6855,18,1747951200000,2635.28,SWING_LOW,HOLD,1,0,2635.9,2652.3,2635.59,2644.62,7157.0441
30m,22,0.529942994909103,0.5437312687312686,6836,6855,19,1747953000000,2635.28,SWING_LOW,HOLD,1,0,2644.62,2651.31,2633.23,2635.76,7238.2621
30m,23,0.5275893071378134,0.5664585414585414,2772,2791,10,1740621600000,2374.225,SWING_HIGH,HOLD,0,0,2344.51,2370.9,2338.39,2359.99,9191.5275
30m,23,0.5275893071378134,0.5664585414585414,2772,2791,12,1740625200000,2346.844296875,BODY_ZONE+SWING_LOW,REJECTION,0,0,2334.79,2347.43,2328.87,2332.17,10422.6358
30m,23,0.5275893071378134,0.5664585414585414,2772,2791,13,1740627000000,2346.844296875,BODY_ZONE+SWING_LOW,REJECTION,1,0,2332.17,2343.69,2323.47,2332.11,9581.9937
30m,23,0.5275893071378134,0.5664585414585414,2772,2791,14,1740628800000,2346.844296875,BODY_ZONE+SWING_LOW,TEST,1,0,2332.11,2342.17,2310.39,2319.6,13611.5947
30m,23,0.5275893071378134,0.5664585414585414,2772,2791,17,1740634200000,2346.844296875,BODY_ZONE+SWING_LOW,PULLBACK,1,0,2319.91,2345.47,2319.61,2341.57,8771.0562
30m,23,0.5275893071378134,0.5664585414585414,2772,2791,18,1740636000000,2346.844296875,BODY_ZONE+SWING_LOW,REJECTION,1,0,2341.57,2352.41,2333.79,2347.69,9842.9166
30m,23,0.5275893071378134,0.5664585414585414,2772,2791,19,1740637800000,2346.844296875,BODY_ZONE+SWING_LOW,HOLD,1,0,2347.69,2366.77,2346.51,2348.83,19094.404
30m,24,0.5211486611463453,0.5622077922077922,29200,29219,10,1788192000000,2464.27,SWING_HIGH,HOLD,0,1,2467.68,2472.6,2462.05,2464.77,6241.031
30m,24,0.5211486611463453,0.5622077922077922,29200,29219,11,1788193800000,2464.27,SWING_HIGH,PULLBACK,1,0,2464.78,2477.24,2464.0,2469.2,5509.901
30m,24,0.5211486611463453,0.5622077922077922,29200,29219,12,1788195600000,2464.27,SWING_HIGH,REJECTION,1,0,2469.19,2473.85,2461.26,2463.73,4320.33
30m,24,0.5211486611463453,0.5622077922077922,29200,29219,13,1788197400000,2475.0,SWING_HIGH,HOLD,0,0,2463.74,2477.37,2462.38,2475.42,5279.8135
30m,24,0.5211486611463453,0.5622077922077922,29200,29219,17,1788204600000,2475.0,SWING_HIGH,PULLBACK,1,0,2485.53,2486.05,2477.4,2481.84,5957.0654
30m,24,0.5211486611463453,0.5622077922077922,29200,29219,18,1788206400000,2475.0,SWING_HIGH,HOLD,1,0,2481.84,2487.0,2475.26,2476.12,2637.0348
30m,24,0.5211486611463453,0.5622077922077922,29200,29219,19,1788208200000,2475.0,SWING_HIGH,HOLD,1,0,2476.11,2477.76,2470.06,2472.62,3143.9315
30m,25,0.5208399938093495,0.5449350649350648,6835,6854,10,1747935000000,2655.7612499999996,BODY_ZONE,REJECTION,0,0,2662.66,2666.49,2651.78,2659.3,6632.0114
30m,25,0.5208399938093495,0.5449350649350648,6835,6854,12,1747938600000,2655.7612499999996,BODY_ZONE,PULLBACK,1,0,2664.75,2670.39,2658.04,2658.8,7714.4481
30m,25,0.5208399938093495,0.5449350649350648,6835,6854,13,1747940400000,2655.7612499999996,BODY_ZONE,TEST,1,1,2658.8,2661.5,2649.5,2653.42,6846.2348
30m,25,0.5208399938093495,0.5449350649350648,6835,6854,14,1747942200000,2655.7612499999996,BODY_ZONE,TEST,1,0,2653.43,2655.0,2626.37,2634.51,16160.7082
30m,25,0.5208399938093495,0.5449350649350648,6835,6854,15,1747944000000,2635.28,SWING_LOW,HOLD,0,0,2634.68,2649.08,2632.0,2637.2,12729.8731
30m,25,0.5208399938093495,0.5449350649350648,6835,6854,18,1747949400000,2635.28,SWING_LOW,HOLD,1,0,2631.21,2638.6,2627.85,2635.9,4705.2196
30m,25,0.5208399938093495,0.5449350649350648,6835,6854,19,1747951200000,2635.28,SWING_LOW,HOLD,1,0,2635.9,2652.3,2635.59,2644.62,7157.0441
1h,1,0.5913770556659432,0.6146703296703298,28075,28094,12,1782727200000,1587.17875,BODY_ZONE+SWING_HIGH,REJECTION,0,0,1576.2,1587.0,1576.2,1578.6,7670.0029
1h,1,0.5913770556659432,0.6146703296703298,28075,28094,15,1782738000000,1563.3899999999999,BODY_ZONE+SWING_LOW,HOLD,0,1,1576.12,1588.82,1564.85,1572.74,22887.3389
1h,1,0.5913770556659432,0.6146703296703298,28075,28094,17,1782745200000,1563.3899999999999,BODY_ZONE+SWING_LOW,REJECTION,1,0,1572.9,1585.41,1561.7,1580.26,22851.741
1h,1,0.5913770556659432,0.6146703296703298,28075,28094,18,1782748800000,1587.17875,BODY_ZONE+SWING_HIGH,HOLD,1,1,1580.26,1587.71,1574.06,1585.37,13677.845
1h,1,0.5913770556659432,0.6146703296703298,28075,28094,19,1782752400000,1587.17875,BODY_ZONE+SWING_HIGH,TEST,1,0,1585.37,1637.58,1585.37,1628.03,47576.4852
1h,2,0.5800684323050157,0.6433333333333333,5048,5067,10,1699822800000,2066.5,SWING_HIGH,REJECTION,0,0,2052.56,2065.87,2052.55,2059.33,11613.9975
1h,2,0.5800684323050157,0.6433333333333333,5048,5067,11,1699826400000,2054.786171875,BODY_ZONE+SWING_HIGH+SWING_LOW,REJECTION,0,1,2059.32,2060.9,2054.1,2060.81,6880.6753
1h,2,0.5800684323050157,0.6433333333333333,5048,5067,13,1699833600000,2035.75,SWING_LOW,REJECTION,0,0,2044.69,2056.38,2035.99,2054.05,18478.0
1h,2,0.5800684323050157,0.6433333333333333,5048,5067,14,1699837200000,2054.786171875,BODY_ZONE+SWING_HIGH+SWING_LOW,HOLD,1,0,2054.05,2073.86,2053.93,2062.48,22311.5879
