reference_timestamp,screen_rank,timeframe,candidate_start,candidate_end,candle_structure_similarity,story_similarity,family_story,story,synchronization
1788408000000,42,1d,2966,2985,0.19970107877196952,0.40909090909090906,INITIAL_CONTEXT -> RANGE_CHANGE -> DIRECTION_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST -> HOLD -> REJECTION -> EXPANSION_AFTER_TEST -> PULLBACK -> LEVEL_INTERACTION,INITIAL_BULLISH_BIAS -> RANGE_COMPRESSION -> DIRECTION_CHANGE_IN_CHARACTER -> BODY_COMPRESSION -> REPEATED_TEST_CLUSTER -> LEVEL_INTERACTION_CLUSTER -> EXPANSION_AFTER_TEST -> HOLD_CLUSTER -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST -> PULLBACK_CLUSTER -> REPEATED_TEST_CLUSTER,ASOF_CONTEXT
1788393600000,50,1m,9641,9660,0.1416112251521256,0.6,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE,INITIAL_BULLISH_BIAS -> RANGE_EXPANSION -> BODY_EXPANSION,EXACT
1788393600000,50,3m,23201,23220,0.36669856741272955,0.875,INITIAL_CONTEXT -> BODY_CHANGE -> REJECTION -> EXPANSION_AFTER_TEST,INITIAL_BULLISH_BIAS -> BODY_COMPRESSION -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1788393600000,50,5m,25912,25931,0.3020724094713203,0.75,INITIAL_CONTEXT -> DIRECTION_CHANGE -> BODY_CHANGE -> REJECTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> DIRECTIONAL_SHIFT -> BODY_COMPRESSION -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1788393600000,50,15m,28624,28643,0.3964548487211503,0.4285714285714286,INITIAL_CONTEXT -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> BODY_EXPANSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1788393600000,50,30m,29302,29321,0.3275688323007966,0.5,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_COMPRESSION -> BODY_COMPRESSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1788393600000,50,1h,29641,29660,0.25723224790723886,0.6875,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> REJECTION -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_COMPRESSION -> BODY_COMPRESSION -> REJECTION_CLUSTER -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1788393600000,50,4h,9896,9915,0.1779014186492267,0.5,INITIAL_CONTEXT -> DIRECTION_CHANGE -> BODY_CHANGE -> REJECTION -> EXPANSION_AFTER_TEST -> REJECTION -> LEVEL_INTERACTION -> REJECTION -> EXPANSION_AFTER_TEST -> REJECTION,INITIAL_BULLISH_BIAS -> DIRECTIONAL_SHIFT -> BODY_COMPRESSION -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST -> REJECTION_CLUSTER -> LEVEL_INTERACTION_CLUSTER -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST -> REJECTION_CLUSTER,EXACT
1788393600000,50,1d,2966,2985,0.19970107877196952,0.40909090909090906,INITIAL_CONTEXT -> RANGE_CHANGE -> DIRECTION_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST -> HOLD -> REJECTION -> EXPANSION_AFTER_TEST -> PULLBACK -> LEVEL_INTERACTION,INITIAL_BULLISH_BIAS -> RANGE_COMPRESSION -> DIRECTION_CHANGE_IN_CHARACTER -> BODY_COMPRESSION -> REPEATED_TEST_CLUSTER -> LEVEL_INTERACTION_CLUSTER -> EXPANSION_AFTER_TEST -> HOLD_CLUSTER -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST -> PULLBACK_CLUSTER -> REPEATED_TEST_CLUSTER,ASOF_CONTEXT
1789214400000,55,1m,23321,23340,0.2487059331900179,0.75,INITIAL_CONTEXT -> RANGE_CHANGE -> DIRECTION_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BULLISH_BIAS -> RANGE_COMPRESSION -> DIRECTION_CHANGE_IN_CHARACTER -> BODY_COMPRESSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1789214400000,55,3m,27761,27780,0.3722994568408138,0.5,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION,INITIAL_BALANCED_BEHAVIOUR -> RANGE_EXPANSION -> BODY_EXPANSION -> LEVEL_INTERACTION_CLUSTER,EXACT
1789214400000,55,5m,28648,28667,0.3281671648779822,0.8333333333333334,INITIAL_CONTEXT -> DIRECTION_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> DIRECTIONAL_SHIFT -> BODY_COMPRESSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1789214400000,55,15m,29536,29555,0.28240702754989777,0.5,INITIAL_CONTEXT -> DIRECTION_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BULLISH_BIAS -> DIRECTION_CHANGE_IN_CHARACTER -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1789214400000,55,30m,29758,29777,0.17591531693615117,0.4,INITIAL_CONTEXT -> RANGE_CHANGE -> DIRECTION_CHANGE -> BODY_CHANGE,INITIAL_BALANCED_BEHAVIOUR -> RANGE_EXPANSION -> DIRECTION_CHANGE_IN_CHARACTER -> BODY_EXPANSION,EXACT
1789214400000,55,1h,29869,29888,0.19014820647283592,0.625,INITIAL_CONTEXT -> RANGE_CHANGE -> DIRECTION_CHANGE -> BODY_CHANGE -> REJECTION -> HOLD -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_COMPRESSION -> DIRECTIONAL_SHIFT -> BODY_COMPRESSION -> REJECTION_CLUSTER -> HOLD_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1789214400000,55,4h,9953,9972,0.34939006908722775,0.5714285714285714,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> REJECTION -> EXPANSION_AFTER_TEST -> HOLD -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_EXPANSION -> BODY_EXPANSION -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST -> HOLD_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1789214400000,55,1d,2975,2994,0.3920704278793682,0.4285714285714286,INITIAL_CONTEXT -> DIRECTION_CHANGE -> HOLD -> EXPANSION_AFTER_TEST -> HOLD -> REJECTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> DIRECTIONAL_SHIFT -> HOLD_CLUSTER -> EXPANSION_AFTER_TEST -> HOLD_CLUSTER -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST,ASOF_CONTEXT
1789315200000,59,1m,25001,25020,0.3274411244656797,0.5833333333333333,INITIAL_CONTEXT -> RANGE_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_EXPANSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1789315200000,59,3m,28321,28340,0.45931535465019374,0.8,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_COMPRESSION -> BODY_COMPRESSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1789315200000,59,5m,28984,29003,0.22929987080440278,0.5,INITIAL_CONTEXT -> BODY_CHANGE -> HOLD -> REJECTION,INITIAL_BALANCED_BEHAVIOUR -> BODY_EXPANSION -> HOLD_CLUSTER -> REJECTION_CLUSTER,EXACT
1789315200000,59,15m,29648,29667,0.2566065676075718,0.5,INITIAL_CONTEXT -> DIRECTION_CHANGE -> HOLD -> LEVEL_INTERACTION,INITIAL_BALANCED_BEHAVIOUR -> DIRECTION_CHANGE_IN_CHARACTER -> HOLD_CLUSTER -> LEVEL_INTERACTION_CLUSTER,EXACT
1789315200000,59,30m,29814,29833,0.20604185371041137,0.7,INITIAL_CONTEXT -> DIRECTION_CHANGE -> REJECTION -> EXPANSION_AFTER_TEST -> HOLD,INITIAL_BEARISH_BIAS -> DIRECTIONAL_SHIFT -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST -> HOLD_CLUSTER,EXACT
1789315200000,59,1h,29897,29916,0.13800827146493577,0.5,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> PULLBACK -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_EXPANSION -> BODY_EXPANSION -> PULLBACK_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1789315200000,59,4h,9960,9979,0.3241096264086847,0.6428571428571428,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> REJECTION -> EXPANSION_AFTER_TEST -> REJECTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_COMPRESSION -> BODY_COMPRESSION -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1789315200000,59,1d,2976,2995,0.42550552494268085,0.41666666666666663,INITIAL_CONTEXT -> HOLD -> REJECTION,INITIAL_BALANCED_BEHAVIOUR -> HOLD_CLUSTER -> REJECTION_CLUSTER,ASOF_CONTEXT
1787990400000,82,1m,2921,2940,0.1710403690578995,0.75,INITIAL_CONTEXT -> RANGE_CHANGE -> DIRECTION_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_COMPRESSION -> DIRECTIONAL_SHIFT -> BODY_COMPRESSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1787990400000,82,3m,20961,20980,0.5080806013537161,0.7,INITIAL_CONTEXT -> BODY_CHANGE -> REJECTION -> EXPANSION_AFTER_TEST -> PULLBACK,INITIAL_BALANCED_BEHAVIOUR -> BODY_COMPRESSION -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST -> PULLBACK_CLUSTER,EXACT
1787990400000,82,5m,24568,24587,0.2525065454131708,0.6666666666666667,INITIAL_CONTEXT -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> BODY_COMPRESSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1787990400000,82,15m,28176,28195,0.4010186925087541,0.5714285714285714,INITIAL_CONTEXT -> RANGE_CHANGE -> DIRECTION_CHANGE -> HOLD -> EXPANSION_AFTER_TEST -> HOLD,INITIAL_BULLISH_BIAS -> RANGE_EXPANSION -> DIRECTION_CHANGE_IN_CHARACTER -> HOLD_CLUSTER -> EXPANSION_AFTER_TEST -> HOLD_CLUSTER,EXACT
1787990400000,82,30m,29078,29097,0.15406685917961324,0.6428571428571428,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> HOLD -> EXPANSION_AFTER_TEST -> REJECTION -> LEVEL_INTERACTION,INITIAL_BALANCED_BEHAVIOUR -> RANGE_COMPRESSION -> BODY_COMPRESSION -> HOLD_CLUSTER -> EXPANSION_AFTER_TEST -> REJECTION_CLUSTER -> LEVEL_INTERACTION_CLUSTER,EXACT
1787990400000,82,1h,29529,29548,0.13888881620282992,0.5625,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_COMPRESSION -> BODY_COMPRESSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1787990400000,82,4h,9868,9887,0.18932641963130067,0.5714285714285714,INITIAL_CONTEXT -> DIRECTION_CHANGE -> HOLD -> EXPANSION_AFTER_TEST -> REJECTION -> EXPANSION_AFTER_TEST -> REJECTION,INITIAL_BULLISH_BIAS -> DIRECTION_CHANGE_IN_CHARACTER -> HOLD_CLUSTER -> EXPANSION_AFTER_TEST -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST -> REJECTION_CLUSTER,EXACT
1787990400000,82,1d,2961,2980,0.09702037939686864,0.16666666666666663,INITIAL_CONTEXT -> RANGE_CHANGE -> DIRECTION_CHANGE -> BODY_CHANGE,INITIAL_BALANCED_BEHAVIOUR -> RANGE_EXPANSION -> DIRECTION_CHANGE_IN_CHARACTER -> BODY_EXPANSION,ASOF_CONTEXT
1787817600000,85,1m,41,60,0.3143995834517098,0.8,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> REJECTION,INITIAL_BALANCED_BEHAVIOUR -> RANGE_EXPANSION -> BODY_EXPANSION -> REJECTION_CLUSTER,EXACT
1787817600000,85,3m,20001,20020,0.393615283742776,0.8,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_EXPANSION -> BODY_EXPANSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1787817600000,85,5m,23992,24011,0.25888248608079806,0.6666666666666667,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_EXPANSION -> BODY_EXPANSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1787817600000,85,15m,27984,28003,0.2292076345263307,0.5714285714285714,INITIAL_CONTEXT -> DIRECTION_CHANGE -> BODY_CHANGE -> HOLD -> REJECTION -> EXPANSION_AFTER_TEST -> HOLD,INITIAL_BEARISH_BIAS -> DIRECTIONAL_SHIFT -> BODY_EXPANSION -> HOLD_CLUSTER -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST -> HOLD_CLUSTER,EXACT
1787817600000,85,30m,28982,29001,0.20315727249568558,0.6,INITIAL_CONTEXT -> RANGE_CHANGE -> BODY_CHANGE -> REJECTION -> HOLD,INITIAL_BALANCED_BEHAVIOUR -> RANGE_COMPRESSION -> BODY_COMPRESSION -> REJECTION_CLUSTER -> HOLD_CLUSTER,EXACT
1787817600000,85,1h,29481,29500,0.13638886754393978,0.625,INITIAL_CONTEXT -> RANGE_CHANGE -> DIRECTION_CHANGE -> BODY_CHANGE -> LEVEL_INTERACTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_COMPRESSION -> DIRECTIONAL_SHIFT -> BODY_COMPRESSION -> REPEATED_TEST_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1787817600000,85,4h,9856,9875,0.26691957985956755,0.5,INITIAL_CONTEXT -> RANGE_CHANGE -> HOLD -> EXPANSION_AFTER_TEST -> LEVEL_INTERACTION -> HOLD -> EXPANSION_AFTER_TEST -> REJECTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_COMPRESSION -> HOLD_CLUSTER -> EXPANSION_AFTER_TEST -> REPEATED_TEST_CLUSTER -> HOLD_CLUSTER -> EXPANSION_AFTER_TEST -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST,EXACT
1787817600000,85,1d,2959,2978,0.0772994410991837,0.25,INITIAL_CONTEXT -> RANGE_CHANGE -> DIRECTION_CHANGE -> BODY_CHANGE -> REJECTION -> EXPANSION_AFTER_TEST,INITIAL_BALANCED_BEHAVIOUR -> RANGE_EXPANSION -> DIRECTION_CHANGE_IN_CHARACTER -> BODY_EXPANSION -> REJECTION_CLUSTER -> EXPANSION_AFTER_TEST,ASOF_CONTEXT
