timeframe,rank,similarity,candidate_start,candidate_end,local_index,open_time,level_price,level_type,interaction,repeated_test,post_interaction_expansion,open,high,low,close,volume
1m,1,0.8250513394660557,29393,29412,10,1789578120000,2390.955,BODY_ZONE,TEST,0,0,2390.28,2390.84,2389.78,2390.84,29.0343
1m,1,0.8250513394660557,29393,29412,12,1789578240000,2393.81,BODY_ZONE,TEST,0,1,2391.37,2393.95,2391.37,2393.93,78.6664
1m,1,0.8250513394660557,29393,29412,13,1789578300000,2393.81,BODY_ZONE,PULLBACK,1,0,2393.89,2393.99,2390.52,2390.61,187.0492
1m,1,0.8250513394660557,29393,29412,14,1789578360000,2390.955,BODY_ZONE,REJECTION,1,0,2390.6,2390.99,2390.29,2390.99,52.8615
1m,1,0.8250513394660557,29393,29412,15,1789578420000,2390.955,BODY_ZONE,REJECTION,1,1,2390.99,2391.86,2390.79,2390.79,59.9517
1m,1,0.8250513394660557,29393,29412,16,1789578480000,2390.955,BODY_ZONE,TEST,1,0,2390.79,2390.8,2387.11,2387.7,107.5939
1m,2,0.7811848655844278,18819,18838,10,1788943680000,2518.340625,BODY_ZONE,REJECTION,0,1,2518.53,2518.54,2517.85,2518.54,73.2912
1m,2,0.7811848655844278,18819,18838,11,1788943740000,2518.340625,BODY_ZONE,PULLBACK,1,0,2518.53,2518.54,2516.16,2516.17,185.0585
1m,2,0.7811848655844278,18819,18838,13,1788943860000,2518.340625,BODY_ZONE,TEST,1,0,2516.18,2518.42,2516.18,2518.42,62.684
1m,2,0.7811848655844278,18819,18838,14,1788943920000,2517.3050000000003,SWING_LOW,REJECTION,0,1,2518.42,2518.42,2517.27,2518.39,89.3319
1m,2,0.7811848655844278,18819,18838,16,1788944040000,2520.0,SWING_HIGH,PULLBACK,0,0,2521.45,2521.45,2519.84,2520.8,377.7507
1m,2,0.7811848655844278,18819,18838,17,1788944100000,2520.0,SWING_HIGH,TEST,1,0,2520.8,2520.8,2520.08,2520.3,47.0608
1m,3,0.7789068454820456,29682,29701,10,1789595460000,2402.7,BODY_ZONE,TEST,0,1,2401.8,2402.52,2401.58,2402.52,45.1657
1m,3,0.7789068454820456,29682,29701,11,1789595520000,2402.7,BODY_ZONE,PULLBACK,1,0,2402.51,2403.7,2402.51,2403.7,64.1247
1m,3,0.7789068454820456,29682,29701,13,1789595640000,2404.01,SWING_HIGH,TEST,0,1,2404.89,2405.84,2403.78,2405.84,155.4269
1m,3,0.7789068454820456,29682,29701,14,1789595700000,2404.01,SWING_HIGH,HOLD,1,1,2405.83,2405.86,2403.78,2403.78,141.4993
1m,3,0.7789068454820456,29682,29701,15,1789595760000,2402.7,BODY_ZONE,REJECTION,1,0,2403.78,2404.42,2402.78,2404.42,53.1547
1m,4,0.7767329562693932,1285,1304,10,1787891640000,2486.73,BODY_ZONE,REJECTION,0,1,2485.77,2486.76,2485.77,2486.27,38.8682
1m,4,0.7767329562693932,1285,1304,16,1787892000000,2486.73,BODY_ZONE,PULLBACK,1,0,2484.61,2486.6,2484.61,2486.59,41.8
1m,4,0.7767329562693932,1285,1304,17,1787892060000,2486.73,BODY_ZONE,TEST,1,0,2486.59,2487.88,2486.59,2487.51,42.5754
1m,4,0.7767329562693932,1285,1304,19,1787892180000,2486.73,BODY_ZONE,PULLBACK,1,0,2488.27,2488.27,2486.84,2487.14,102.3354
1m,5,0.7722008173620872,18820,18839,10,1788943740000,2518.340625,BODY_ZONE,TEST,0,0,2518.53,2518.54,2516.16,2516.17,185.0585
1m,5,0.7722008173620872,18820,18839,12,1788943860000,2518.340625,BODY_ZONE,TEST,1,0,2516.18,2518.42,2516.18,2518.42,62.684
1m,5,0.7722008173620872,18820,18839,13,1788943920000,2517.3050000000003,SWING_LOW,REJECTION,0,1,2518.42,2518.42,2517.27,2518.39,89.3319
1m,5,0.7722008173620872,18820,18839,15,1788944040000,2520.0,SWING_HIGH,PULLBACK,0,0,2521.45,2521.45,2519.84,2520.8,377.7507
1m,5,0.7722008173620872,18820,18839,16,1788944100000,2520.0,SWING_HIGH,TEST,1,0,2520.8,2520.8,2520.08,2520.3,47.0608
1m,6,0.7720866648712891,6545,6564,10,1788207240000,2480.115,BODY_ZONE,TEST,0,0,2479.19,2480.0,2479.09,2480.0,44.6926
1m,6,0.7720866648712891,6545,6564,11,1788207300000,2479.495,BODY_ZONE,REJECTION,0,0,2479.99,2480.31,2479.54,2480.3,143.0331
1m,6,0.7720866648712891,6545,6564,12,1788207360000,2480.115,BODY_ZONE,PULLBACK,1,1,2480.31,2480.31,2480.23,2480.23,31.9225
1m,6,0.7720866648712891,6545,6564,13,1788207420000,2480.115,BODY_ZONE,TEST,1,1,2480.23,2481.81,2480.23,2481.8,44.1007
1m,6,0.7720866648712891,6545,6564,19,1788207780000,2480.96,SWING_HIGH,TEST,0,0,2482.68,2482.68,2480.96,2481.35,61.5304
1m,7,0.7717969399585264,14937,14956,10,1788710760000,2477.7174999999997,BODY_ZONE,TEST,0,0,2479.12,2479.13,2477.79,2478.11,96.9026
1m,7,0.7717969399585264,14937,14956,13,1788710940000,2476.755,BODY_ZONE,REJECTION,0,1,2477.28,2477.64,2476.74,2477.42,115.6588
1m,7,0.7717969399585264,14937,14956,14,1788711000000,2479.7,BODY_ZONE,PULLBACK,0,1,2477.41,2479.8,2477.41,2479.79,107.9358
1m,7,0.7717969399585264,14937,14956,15,1788711060000,2479.7,BODY_ZONE,TEST,1,0,2479.79,2482.17,2479.79,2482.17,106.0617
1m,8,0.7716473874563758,9840,9859,10,1788404940000,2404.365,BODY_ZONE,REJECTION,0,1,2404.37,2404.37,2404.1,2404.37,92.9185
1m,8,0.7716473874563758,9840,9859,11,1788405000000,2404.365,BODY_ZONE,TEST,1,1,2404.36,2404.37,2403.74,2403.77,154.8981
1m,8,0.7716473874563758,9840,9859,12,1788405060000,2403.685,SWING_LOW,TEST,0,0,2403.77,2403.78,2403.19,2403.19,45.912
1m,8,0.7716473874563758,9840,9859,13,1788405120000,2403.685,SWING_LOW,PULLBACK,1,1,2403.19,2403.69,2403.19,2403.3,112.4505
1m,8,0.7716473874563758,9840,9859,16,1788405300000,2405.373125,BODY_ZONE+SWING_HIGH,HOLD,0,0,2407.76,2408.01,2405.27,2405.27,76.7245
1m,9,0.7645288881542731,21426,21445,10,1789100100000,2450.245,BODY_ZONE,TEST,0,1,2450.09,2450.88,2450.09,2450.65,142.6192
1m,9,0.7645288881542731,21426,21445,12,1789100220000,2450.245,BODY_ZONE,REJECTION,1,0,2451.69,2451.69,2449.08,2450.36,581.4938
1m,9,0.7645288881542731,21426,21445,13,1789100280000,2450.245,BODY_ZONE,TEST,1,0,2450.36,2451.14,2450.36,2450.7,134.2977
1m,9,0.7645288881542731,21426,21445,14,1789100340000,2451.3175,SWING_HIGH,HOLD,0,1,2450.69,2451.47,2450.69,2451.43,145.1461
1m,9,0.7645288881542731,21426,21445,15,1789100400000,2451.3175,SWING_HIGH,TEST,1,0,2451.43,2452.76,2451.38,2452.75,288.6486
1m,10,0.7589591088376489,10312,10331,10,1788433260000,2396.0699999999997,BODY_ZONE+SWING_LOW,REJECTION,0,0,2396.67,2397.37,2396.11,2397.29,149.3723
1m,10,0.7589591088376489,10312,10331,11,1788433320000,2397.44,SWING_HIGH,TEST,0,1,2397.29,2398.83,2397.29,2398.51,201.7927
1m,10,0.7589591088376489,10312,10331,13,1788433440000,2397.44,SWING_HIGH,HOLD,1,0,2395.72,2397.67,2395.71,2397.67,127.3497
1m,10,0.7589591088376489,10312,10331,14,1788433500000,2397.44,SWING_HIGH,TEST,1,0,2397.67,2398.54,2397.67,2398.38,79.8203
1m,10,0.7589591088376489,10312,10331,17,1788433680000,2396.4224999999997,BODY_ZONE,PULLBACK,0,1,2396.84,2398.74,2396.54,2398.32,236.4577
1m,11,0.7580527011501959,16910,16929,10,1788829140000,2494.315,BODY_ZONE+SWING_HIGH,TEST,0,1,2494.45,2495.72,2494.44,2495.71,37.3702
1m,11,0.7580527011501959,16910,16929,13,1788829320000,2493.655,BODY_ZONE,REJECTION,0,0,2494.71,2495.7,2493.58,2495.7,78.6629
1m,11,0.7580527011501959,16910,16929,15,1788829440000,2494.315,BODY_ZONE+SWING_HIGH,REJECTION,1,1,2495.3,2495.49,2494.44,2495.21,85.0378
1m,11,0.7580527011501959,16910,16929,17,1788829560000,2493.655,BODY_ZONE,TEST,1,1,2496.56,2496.57,2493.48,2493.49,130.4767
1m,11,0.7580527011501959,16910,16929,18,1788829620000,2493.655,BODY_ZONE,PULLBACK,1,0,2493.49,2496.29,2493.48,2496.28,110.1641
1m,12,0.7571818898239353,16244,16263,10,1788789180000,2498.4449999999997,BODY_ZONE+SWING_HIGH,TEST,0,0,2498.34,2500.64,2498.33,2500.63,102.4477
1m,12,0.7571818898239353,16244,16263,16,1788789540000,2498.4449999999997,BODY_ZONE+SWING_HIGH,REJECTION,1,1,2499.03,2499.42,2498.45,2498.86,82.2757
1m,12,0.7571818898239353,16244,16263,17,1788789600000,2499.25,BODY_ZONE,REJECTION,0,1,2498.87,2499.39,2497.73,2499.3,139.9481
1m,12,0.7571818898239353,16244,16263,19,1788789720000,2499.25,BODY_ZONE,PULLBACK,1,0,2498.12,2499.27,2498.12,2499.26,57.559
1m,13,0.7527606365878228,12282,12301,10,1788551460000,2456.465,BODY_ZONE,TEST,0,1,2456.47,2456.8,2456.43,2456.7,200.4142
1m,13,0.7527606365878228,12282,12301,11,1788551520000,2454.7975,BODY_ZONE,PULLBACK,0,0,2456.71,2456.88,2454.89,2454.9,265.5019
1m,13,0.7527606365878228,12282,12301,15,1788551760000,2456.465,BODY_ZONE,TEST,1,0,2456.17,2456.35,2454.98,2456.34,191.5395
1m,13,0.7527606365878228,12282,12301,17,1788551880000,2454.7975,BODY_ZONE,REJECTION,1,1,2456.87,2456.88,2454.83,2456.01,189.8281
1m,13,0.7527606365878228,12282,12301,18,1788551940000,2454.7975,BODY_ZONE,REJECTION,1,1,2456.01,2456.77,2454.85,2455.84,310.0048
1m,14,0.7513483892152509,13358,13377,10,1788616020000,2457.585,BODY_ZONE,TEST,0,0,2457.11,2457.52,2457.11,2457.51,28.0596
1m,14,0.7513483892152509,13358,13377,11,1788616080000,2457.585,BODY_ZONE,TEST,1,0,2457.51,2457.61,2457.51,2457.6,108.5678
1m,14,0.7513483892152509,13358,13377,12,1788616140000,2457.585,BODY_ZONE,TEST,1,1,2457.6,2457.61,2457.6,2457.6,6.9593
1m,14,0.7513483892152509,13358,13377,13,1788616200000,2457.585,BODY_ZONE,PULLBACK,1,1,2457.6,2457.6,2450.0,2451.58,1440.2771
1m,15,0.7511883407279915,18168,18187,10,1788904620000,2479.8450000000003,BODY_ZONE,TEST,0,1,2480.71,2480.72,2479.9,2479.98,75.4508
1m,15,0.7511883407279915,18168,18187,11,1788904680000,2481.99,BODY_ZONE,TEST,0,0,2479.98,2482.05,2479.98,2482.01,112.7374
1m,15,0.7511883407279915,18168,18187,12,1788904740000,2481.99,BODY_ZONE,TEST,1,1,2482.01,2483.01,2482.01,2482.93,40.6392
1m,15,0.7511883407279915,18168,18187,13,1788904800000,2481.99,BODY_ZONE,TEST,1,0,2482.92,2484.8,2482.11,2484.8,207.6772
1m,16,0.7509690923705034,6544,6563,10,1788207180000,2478.75875,BODY_ZONE+SWING_LOW,HOLD,0,1,2478.82,2479.26,2478.81,2479.19,20.0032
1m,16,0.7509690923705034,6544,6563,11,1788207240000,2480.115,BODY_ZONE,TEST,0,0,2479.19,2480.0,2479.09,2480.0,44.6926
1m,16,0.7509690923705034,6544,6563,12,1788207300000,2479.495,BODY_ZONE,REJECTION,0,0,2479.99,2480.31,2479.54,2480.3,143.0331
1m,16,0.7509690923705034,6544,6563,13,1788207360000,2480.115,BODY_ZONE,PULLBACK,1,1,2480.31,2480.31,2480.23,2480.23,31.9225
1m,16,0.7509690923705034,6544,6563,14,1788207420000,2480.115,BODY_ZONE,TEST,1,1,2480.23,2481.81,2480.23,2481.8,44.1007
1m,17,0.7508741627823992,11395,11414,10,1788498240000,2507.825,BODY_ZONE,TEST,0,1,2508.02,2508.55,2507.8,2508.19,77.1325
1m,17,0.7508741627823992,11395,11414,11,1788498300000,2508.6549999999997,BODY_ZONE,REJECTION,0,0,2508.18,2508.7,2507.32,2508.69,187.2728
1m,17,0.7508741627823992,11395,11414,12,1788498360000,2508.6549999999997,BODY_ZONE,REJECTION,1,1,2508.7,2508.7,2508.57,2508.7,76.5443
1m,17,0.7508741627823992,11395,11414,13,1788498420000,2508.6549999999997,BODY_ZONE,TEST,1,1,2508.7,2511.0,2508.69,2510.91,250.1457
1m,17,0.7508741627823992,11395,11414,17,1788498660000,2510.49,SWING_HIGH,PULLBACK,0,0,2513.38,2514.35,2510.62,2511.77,468.2555
1m,18,0.7500136027511476,11396,11415,10,1788498300000,2508.615,BODY_ZONE+SWING_HIGH,REJECTION,0,0,2508.18,2508.7,2507.32,2508.69,187.2728
1m,18,0.7500136027511476,11396,11415,11,1788498360000,2508.615,BODY_ZONE+SWING_HIGH,REJECTION,1,1,2508.7,2508.7,2508.57,2508.7,76.5443
1m,18,0.7500136027511476,11396,11415,12,1788498420000,2508.615,BODY_ZONE+SWING_HIGH,TEST,1,1,2508.7,2511.0,2508.69,2510.91,250.1457
1m,19,0.749804975108066,6444,6463,10,1788201180000,2471.2349999999997,BODY_ZONE,TEST,0,0,2472.65,2472.65,2471.07,2471.08,67.1045
1m,19,0.749804975108066,6444,6463,11,1788201240000,2471.2349999999997,BODY_ZONE,REJECTION,1,0,2471.07,2471.75,2470.95,2471.01,49.8001
1m,19,0.749804975108066,6444,6463,12,1788201300000,2472.2025,BODY_ZONE+SWING_HIGH,HOLD,0,0,2471.01,2472.4,2471.0,2472.4,90.1594
1m,19,0.749804975108066,6444,6463,13,1788201360000,2472.2025,BODY_ZONE+SWING_HIGH,PULLBACK,1,1,2472.41,2473.92,2472.4,2473.92,96.3438
1m,20,0.7489302658948483,26558,26577,10,1789408020000,2528.215,BODY_ZONE,REJECTION,0,0,2529.76,2529.99,2528.02,2529.33,267.4383
1m,20,0.7489302658948483,26558,26577,13,1789408200000,2528.215,BODY_ZONE,TEST,1,0,2530.84,2530.85,2528.47,2528.48,123.9458
1m,20,0.7489302658948483,26558,26577,14,1789408260000,2528.215,BODY_ZONE,PULLBACK,1,0,2528.47,2530.0,2528.41,2529.49,114.5519
1m,21,0.7475279278297438,11759,11778,10,1788520080000,2524.965,BODY_ZONE,REJECTION,0,1,2524.22,2525.33,2523.43,2524.98,342.4558
1m,21,0.7475279278297438,11759,11778,11,1788520140000,2524.965,BODY_ZONE,PULLBACK,1,0,2524.98,2524.98,2522.12,2523.5,318.1644
1m,21,0.7475279278297438,11759,11778,14,1788520320000,2523.3375,BODY_ZONE+SWING_HIGH,HOLD,0,0,2522.26,2523.59,2522.25,2523.24,220.9169
1m,21,0.7475279278297438,11759,11778,15,1788520380000,2523.3375,BODY_ZONE+SWING_HIGH,TEST,1,1,2523.24,2524.52,2523.23,2524.52,98.6197
1m,21,0.7475279278297438,11759,11778,18,1788520560000,2524.965,BODY_ZONE,REJECTION,1,1,2524.11,2525.13,2524.11,2524.46,156.1887
1m,22,0.7449870885498604,17562,17581,10,1788868260000,2474.32,BODY_ZONE,REJECTION,0,1,2473.67,2474.27,2473.51,2473.85,34.5821
1m,22,0.7449870885498604,17562,17581,13,1788868440000,2474.32,BODY_ZONE,PULLBACK,1,1,2474.54,2474.54,2471.68,2471.69,265.3605
1m,22,0.7449870885498604,17562,17581,17,1788868680000,2473.26375,BODY_ZONE+SWING_LOW,HOLD,0,0,2473.71,2475.01,2473.33,2474.88,250.5287
1m,22,0.7449870885498604,17562,17581,18,1788868740000,2474.32,BODY_ZONE,PULLBACK,1,1,2474.88,2475.34,2474.52,2474.76,75.7392
1m,23,0.74413423337481,1745,1764,10,1787919240000,2501.0249999999996,BODY_ZONE,REJECTION,0,1,2501.45,2501.61,2501.05,2501.61,42.9748
1m,23,0.74413423337481,1745,1764,17,1787919660000,2505.4350000000004,BODY_ZONE,PULLBACK,0,0,2504.15,2505.52,2504.0,2505.52,122.32
1m,23,0.74413423337481,1745,1764,18,1787919720000,2505.4350000000004,BODY_ZONE,PULLBACK,1,0,2505.52,2505.52,2503.67,2503.67,73.9138
1m,23,0.74413423337481,1745,1764,19,1787919780000,2502.295,BODY_ZONE,PULLBACK,0,0,2503.67,2504.05,2501.99,2502.1,75.8224
1m,24,0.7437271606634301,10671,10690,10,1788454800000,2494.6487500000003,BODY_ZONE,TEST,0,0,2494.1,2494.54,2492.15,2492.26,87.9384
1m,24,0.7437271606634301,10671,10690,11,1788454860000,2492.9300000000003,SWING_LOW,HOLD,0,0,2492.26,2494.27,2492.25,2493.23,143.2454
1m,24,0.7437271606634301,10671,10690,15,1788455100000,2494.6487500000003,BODY_ZONE,TEST,1,1,2494.99,2497.09,2494.61,2497.09,295.9483
1m,24,0.7437271606634301,10671,10690,17,1788455220000,2494.6487500000003,BODY_ZONE,TEST,1,0,2493.48,2494.92,2493.48,2494.91,111.7642
1m,24,0.7437271606634301,10671,10690,18,1788455280000,2494.6487500000003,BODY_ZONE,TEST,1,0,2494.92,2495.79,2494.48,2494.93,125.5923
1m,25,0.743645600741323,18601,18620,10,1788930600000,2503.875,SWING_LOW,HOLD,0,0,2505.41,2505.41,2504.15,2504.22,95.442
1m,25,0.743645600741323,18601,18620,14,1788930840000,2508.17,BODY_ZONE,TEST,0,1,2506.74,2509.11,2506.74,2508.19,232.8526
1m,25,0.743645600741323,18601,18620,15,1788930900000,2508.17,BODY_ZONE,REJECTION,1,1,2508.19,2510.44,2506.75,2508.25,408.2109
1m,25,0.743645600741323,18601,18620,16,1788930960000,2508.17,BODY_ZONE,TEST,1,0,2508.25,2511.33,2508.25,2511.32,288.911
1m,25,0.743645600741323,18601,18620,18,1788931080000,2508.17,BODY_ZONE,PULLBACK,1,0,2508.97,2508.98,2507.72,2507.91,99.9446
1m,25,0.743645600741323,18601,18620,19,1788931140000,2508.17,BODY_ZONE,REJECTION,1,0,2507.9,2508.45,2507.43,2508.23,84.9927
3m,1,0.7793943574480007,29444,29463,10,1789515540000,2400.85,BODY_ZONE,REJECTION,0,0,2399.52,2401.76,2397.3,2401.22,645.9827
3m,1,0.7793943574480007,29444,29463,11,1789515720000,2400.85,BODY_ZONE,REJECTION,1,0,2401.21,2402.06,2399.71,2401.28,423.5248
3m,1,0.7793943574480007,29444,29463,14,1789516260000,2400.85,BODY_ZONE,REJECTION,1,0,2402.01,2402.47,2400.07,2401.28,297.9163
3m,1,0.7793943574480007,29444,29463,15,1789516440000,2400.85,BODY_ZONE,TEST,1,0,2401.27,2401.34,2399.55,2399.89,97.3907
3m,1,0.7793943574480007,29444,29463,16,1789516620000,2400.85,BODY_ZONE,TEST,1,0,2399.88,2400.66,2398.12,2398.26,184.4608
3m,1,0.7793943574480007,29444,29463,17,1789516800000,2400.85,BODY_ZONE,PULLBACK,1,1,2398.26,2400.35,2397.44,2400.35,455.5718
3m,1,0.7793943574480007,29444,29463,18,1789516980000,2400.85,BODY_ZONE,PULLBACK,1,0,2400.36,2405.24,2400.36,2404.59,347.2312
3m,2,0.767413864143206,6231,6250,10,1785337200000,1897.335,BODY_ZONE,REJECTION,0,0,1895.23,1898.55,1893.82,1896.71,1446.7522
3m,2,0.767413864143206,6231,6250,11,1785337380000,1897.335,BODY_ZONE,REJECTION,1,0,1896.71,1898.84,1895.31,1896.57,975.6617
3m,2,0.767413864143206,6231,6250,12,1785337560000,1897.335,BODY_ZONE,REJECTION,1,0,1896.57,1898.65,1895.9,1897.19,376.4892
3m,2,0.767413864143206,6231,6250,14,1785337920000,1897.335,BODY_ZONE,REJECTION,1,0,1896.37,1898.18,1896.28,1896.88,959.0893
3m,2,0.767413864143206,6231,6250,16,1785338280000,1897.335,BODY_ZONE,TEST,1,1,1896.38,1897.29,1888.88,1892.47,2897.8667
3m,2,0.767413864143206,6231,6250,17,1785338460000,1897.335,BODY_ZONE,PULLBACK,1,1,1892.48,1896.82,1892.48,1896.82,592.0496
3m,2,0.767413864143206,6231,6250,18,1785338640000,1897.335,BODY_ZONE,TEST,1,0,1896.83,1896.91,1890.74,1893.32,1295.3322
3m,3,0.7670681528362212,20084,20103,10,1787830740000,2502.66875,BODY_ZONE,TEST,0,0,2499.95,2502.25,2499.58,2502.24,383.2099
3m,3,0.7670681528362212,20084,20103,14,1787831460000,2502.66875,BODY_ZONE,PULLBACK,1,0,2497.48,2502.0,2492.56,2501.99,1064.6534
3m,3,0.7670681528362212,20084,20103,15,1787831640000,2502.66875,BODY_ZONE,TEST,1,0,2502.0,2502.5,2501.03,2501.81,191.3435
3m,3,0.7670681528362212,20084,20103,16,1787831820000,2502.66875,BODY_ZONE,REJECTION,1,0,2501.8,2502.01,2501.46,2501.73,123.213
3m,3,0.7670681528362212,20084,20103,17,1787832000000,2502.66875,BODY_ZONE,REJECTION,1,0,2501.74,2503.49,2501.0,2502.59,526.4245
3m,3,0.7670681528362212,20084,20103,18,1787832180000,2502.66875,BODY_ZONE,TEST,1,1,2502.59,2503.14,2500.9,2502.19,498.6224
3m,3,0.7670681528362212,20084,20103,19,1787832360000,2502.66875,BODY_ZONE,TEST,1,0,2502.18,2503.03,2500.0,2500.0,418.1299
3m,4,0.7421437089775024,6374,6393,10,1785362940000,1906.625,BODY_ZONE,TEST,0,0,1905.75,1910.14,1904.86,1906.81,726.4148
3m,4,0.7421437089775024,6374,6393,11,1785363120000,1906.625,BODY_ZONE,TEST,1,0,1906.8,1909.17,1906.53,1907.59,398.0427
3m,4,0.7421437089775024,6374,6393,12,1785363300000,1906.625,BODY_ZONE,REJECTION,1,0,1907.59,1909.93,1906.03,1909.4,391.8181
3m,4,0.7421437089775024,6374,6393,15,1785363840000,1906.625,BODY_ZONE,PULLBACK,1,0,1908.91,1908.91,1907.06,1907.42,364.0932
3m,4,0.7421437089775024,6374,6393,17,1785364200000,1906.625,BODY_ZONE,REJECTION,1,0,1908.56,1908.93,1905.47,1906.76,388.6208
3m,4,0.7421437089775024,6374,6393,18,1785364380000,1906.625,BODY_ZONE,TEST,1,0,1906.75,1906.87,1904.94,1905.67,234.0933
3m,4,0.7421437089775024,6374,6393,19,1785364560000,1906.625,BODY_ZONE,REJECTION,1,0,1905.67,1906.3,1905.01,1905.63,382.0249
3m,5,0.7408568612346047,29515,29534,10,1789528320000,2405.065,BODY_ZONE+SWING_LOW,HOLD,0,1,2405.17,2406.8,2404.88,2406.79,131.8893
3m,5,0.7408568612346047,29515,29534,15,1789529220000,2405.065,BODY_ZONE+SWING_LOW,HOLD,1,0,2408.67,2408.85,2404.75,2404.75,246.3534
3m,5,0.7408568612346047,29515,29534,16,1789529400000,2403.335,BODY_ZONE,REJECTION,0,0,2404.76,2406.46,2403.29,2406.46,703.6109
3m,5,0.7408568612346047,29515,29534,17,1789529580000,2403.335,BODY_ZONE,TEST,1,0,2406.46,2406.68,2403.5,2403.59,248.6245
3m,5,0.7408568612346047,29515,29534,18,1789529760000,2403.335,BODY_ZONE,TEST,1,0,2403.58,2403.74,2400.56,2401.38,179.6754
3m,5,0.7408568612346047,29515,29534,19,1789529940000,2403.335,BODY_ZONE,REJECTION,1,0,2401.38,2402.93,2401.25,2401.88,201.4372
3m,6,0.7407115113689235,6694,6713,10,1785420540000,1921.305,BODY_ZONE,TEST,0,1,1919.21,1921.55,1918.75,1920.7,905.3635
3m,6,0.7407115113689235,6694,6713,11,1785420720000,1921.305,BODY_ZONE,TEST,1,0,1920.69,1921.65,1918.02,1918.64,717.5491
3m,6,0.7407115113689235,6694,6713,12,1785420900000,1921.305,BODY_ZONE,REJECTION,1,1,1918.65,1920.86,1917.41,1918.07,1018.7333
3m,6,0.7407115113689235,6694,6713,14,1785421260000,1921.305,BODY_ZONE,PULLBACK,1,1,1916.4,1920.7,1915.0,1920.43,885.3842
3m,6,0.7407115113689235,6694,6713,16,1785421620000,1921.305,BODY_ZONE,REJECTION,1,0,1923.46,1925.15,1920.93,1921.08,1054.0405
3m,6,0.7407115113689235,6694,6713,19,1785422160000,1921.305,BODY_ZONE,REJECTION,1,0,1918.55,1921.51,1918.43,1919.49,251.0729
3m,7,0.7385741334847865,4823,4842,10,1785083760000,1923.355,BODY_ZONE,TEST,0,0,1922.49,1922.9,1918.94,1919.71,800.6949
3m,7,0.7385741334847865,4823,4842,12,1785084120000,1917.345,BODY_ZONE,REJECTION,0,0,1920.46,1920.55,1917.81,1919.59,430.8857
3m,7,0.7385741334847865,4823,4842,15,1785084660000,1917.345,BODY_ZONE,TEST,1,0,1918.97,1919.28,1916.56,1917.0,679.4684
3m,7,0.7385741334847865,4823,4842,16,1785084840000,1917.345,BODY_ZONE,REJECTION,1,0,1917.0,1917.41,1916.47,1917.08,364.0273
3m,7,0.7385741334847865,4823,4842,17,1785085020000,1917.345,BODY_ZONE,TEST,1,1,1917.07,1917.35,1915.5,1916.2,856.2776
3m,7,0.7385741334847865,4823,4842,18,1785085200000,1911.9825,BODY_ZONE,REJECTION,0,0,1916.19,1916.2,1912.07,1914.23,857.3675
3m,7,0.7385741334847865,4823,4842,19,1785085380000,1915.2,SWING_HIGH,REJECTION,0,0,1914.22,1915.84,1914.07,1915.18,275.3448
3m,8,0.7366303949072205,23380,23399,10,1788424020000,2408.3999999999996,BODY_ZONE,TEST,0,0,2402.9,2409.17,2402.9,2408.81,807.929
3m,8,0.7366303949072205,23380,23399,12,1788424380000,2408.3999999999996,BODY_ZONE,REJECTION,1,0,2407.62,2408.71,2406.22,2406.74,352.4451
3m,8,0.7366303949072205,23380,23399,13,1788424560000,2408.3999999999996,BODY_ZONE,REJECTION,1,0,2406.74,2408.29,2406.32,2407.1,256.5975
3m,8,0.7366303949072205,23380,23399,14,1788424740000,2404.885,BODY_ZONE,REJECTION,0,0,2407.1,2407.79,2405.15,2406.15,398.5965
3m,8,0.7366303949072205,23380,23399,15,1788424920000,2404.885,BODY_ZONE,REJECTION,1,0,2406.16,2406.26,2405.21,2405.7,151.8252
3m,9,0.7326579819750093,25932,25951,10,1788883380000,2497.7075,BODY_ZONE,REJECTION,0,0,2496.5,2498.6,2495.65,2496.6,496.7676
3m,9,0.7326579819750093,25932,25951,11,1788883560000,2497.7075,BODY_ZONE,REJECTION,1,1,2496.6,2498.05,2495.0,2495.74,610.2088
3m,9,0.7326579819750093,25932,25951,12,1788883740000,2491.135,BODY_ZONE,TEST,0,0,2495.74,2495.74,2489.54,2490.39,928.8008
3m,9,0.7326579819750093,25932,25951,13,1788883920000,2491.135,BODY_ZONE,TEST,1,0,2490.39,2490.49,2489.15,2490.02,228.6254
3m,9,0.7326579819750093,25932,25951,14,1788884100000,2486.45,BODY_ZONE,REJECTION,0,0,2490.03,2490.26,2486.98,2488.43,352.7021
3m,9,0.7326579819750093,25932,25951,15,1788884280000,2491.135,BODY_ZONE,REJECTION,1,0,2488.43,2491.66,2488.0,2489.01,412.0957
3m,10,0.7301437055632038,29445,29464,10,1789515720000,2400.85,BODY_ZONE,REJECTION,0,0,2401.21,2402.06,2399.71,2401.28,423.5248
3m,10,0.7301437055632038,29445,29464,13,1789516260000,2400.85,BODY_ZONE,REJECTION,1,0,2402.01,2402.47,2400.07,2401.28,297.9163
3m,10,0.7301437055632038,29445,29464,14,1789516440000,2400.85,BODY_ZONE,TEST,1,0,2401.27,2401.34,2399.55,2399.89,97.3907
3m,10,0.7301437055632038,29445,29464,15,1789516620000,2400.85,BODY_ZONE,TEST,1,0,2399.88,2400.66,2398.12,2398.26,184.4608
3m,10,0.7301437055632038,29445,29464,16,1789516800000,2400.85,BODY_ZONE,PULLBACK,1,1,2398.26,2400.35,2397.44,2400.35,455.5718
