rank,candidate_start,candidate_end,position,index,state,body_pct,range_ratio,upper_wick_pct,lower_wick_pct,close_location
8,12143,12162,5,12147,BEARISH|LARGE_BODY|COMPRESSION|CLOSE_LOW|STRONG_BEAR,0.941115702479321,0.7019579405366108,0.0,0.058884297520679064,0.058884297520679064
8,12143,12162,6,12148,BULLISH|LARGE_BODY|NORMAL_RANGE|UPPER_REJECTION,0.6153119092627848,0.7731092436974768,0.3846880907372152,0.0,0.6153119092627848
8,12143,12162,7,12149,BEARISH|LARGE_BODY|EXPANSION|CLOSE_LOW|STRONG_BEAR,0.7406844106463834,1.8547249647390736,0.03764258555132224,0.22167300380229435,0.22167300380229435
8,12143,12162,8,12150,BULLISH|MEDIUM_BODY|NORMAL_RANGE|UPPER_REJECTION,0.38240740740736895,0.8138658628485453,0.4388888888889034,0.17870370370372765,0.5611111111110966
8,12143,12162,9,12151,BULLISH|SMALL_BODY|NORMAL_RANGE|UPPER_REJECTION|LOWER_REJECTION,0.08088235294120376,1.024868123587033,0.5661764705882257,0.35294117647057055,0.43382352941177427
8,12143,12162,10,12152,BULLISH|MEDIUM_BODY|COMPRESSION|LOWER_REJECTION|CLOSE_HIGH,0.4599567099566982,0.6963074604370949,0.1352813852813818,0.40476190476192,0.8647186147186182
8,12143,12162,11,12153,BULLISH|SMALL_BODY|NORMAL_RANGE|UPPER_REJECTION,0.0870570107857976,0.9897064430041944,0.6471494607087889,0.26579352850541355,0.3528505392912112
8,12143,12162,12,12154,BEARISH|LARGE_BODY|EXPANSION|CLOSE_LOW|STRONG_BEAR,0.775718415235503,4.477350590026646,0.12259819758544538,0.10168338717905158,0.10168338717905158
8,12143,12162,13,12155,BEARISH|LARGE_BODY|EXPANSION|CLOSE_LOW|STRONG_BEAR,0.7203519510329005,1.990102778835165,0.1629686304514072,0.1166794185156923,0.1166794185156923
8,12143,12162,14,12156,BEARISH|SMALL_BODY|EXPANSION|UPPER_REJECTION|LOWER_REJECTION,0.1098153547133028,1.5306805503904817,0.49076773566569215,0.39941690962100507,0.39941690962100507
8,12143,12162,15,12157,BEARISH|MEDIUM_BODY|NORMAL_RANGE|UPPER_REJECTION,0.31497418244409153,0.8846593071945108,0.43115318416521603,0.25387263339069244,0.25387263339069244
8,12143,12162,16,12158,BULLISH|SMALL_BODY|EXPANSION|UPPER_REJECTION|CLOSE_LOW,0.07927786499214994,1.9398553483060552,0.8516483516483438,0.06907378335950616,0.1483516483516561
8,12143,12162,17,12159,BULLISH|MEDIUM_BODY|EXPANSION|CLOSE_HIGH,0.4676428908833067,1.5745630345853607,0.22673594709495348,0.30562116202173983,0.7732640529050465
8,12143,12162,18,12160,BEARISH|SMALL_BODY|EXPANSION|UPPER_REJECTION|CLOSE_LOW,0.19475021168500975,1.6477153819323216,0.7480948348856966,0.057154953429293616,0.057154953429293616
8,12143,12162,19,12161,BULLISH|LARGE_BODY|NORMAL_RANGE|CLOSE_HIGH|STRONG_BULL,0.8874722838137611,1.160501769057567,0.10310421286029248,0.009423503325946403,0.8968957871397075
8,12143,12162,20,12162,BULLISH|SMALL_BODY|EXPANSION|LOWER_REJECTION,0.065362595419842,1.2660827544548447,0.2662213740458193,0.6684160305343387,0.7337786259541808
9,24145,24164,1,24145,BEARISH|MEDIUM_BODY|NORMAL_RANGE|LOWER_REJECTION,0.2592989985693845,1.1068883610451326,0.34978540772532857,0.3909155937052869,0.3909155937052869
9,24145,24164,2,24146,BULLISH|LARGE_BODY|EXPANSION|CLOSE_HIGH|STRONG_BULL,0.6689741976085615,1.2581155977830647,0.21302706104468028,0.11799874134675822,0.7869729389553197
9,24145,24164,3,24147,BULLISH|MEDIUM_BODY|COMPRESSION|LOWER_REJECTION|CLOSE_HIGH,0.3331000699789906,0.5657165479018198,0.20993701889433222,0.45696291112667714,0.7900629811056677
9,24145,24164,4,24148,BEARISH|MEDIUM_BODY|COMPRESSION|LOWER_REJECTION,0.33284989122553715,0.5459224069675364,0.1450326323422774,0.5221174764321854,0.5221174764321854
9,24145,24164,5,24149,BULLISH|MEDIUM_BODY|COMPRESSION|UPPER_REJECTION,0.3435314685314662,0.47766179540708503,0.5786713286713394,0.07779720279719439,0.42132867132866064
9,24145,24164,6,24150,BEARISH|LARGE_BODY|COMPRESSION|CLOSE_LOW|STRONG_BEAR,0.6277836691410579,0.42032538444394296,0.33510074231176135,0.03711558854718082,0.03711558854718082
9,24145,24164,7,24151,BEARISH|LARGE_BODY|COMPRESSION|CLOSE_LOW|STRONG_BEAR,0.6809557273366158,0.6542528735632193,0.08995080815177398,0.22909346451161028,0.22909346451161028
9,24145,24164,8,24152,BULLISH|MEDIUM_BODY|COMPRESSION|UPPER_REJECTION,0.3152746425884173,0.6236508681370181,0.352144469525948,0.33258088788563467,0.647855530474052
9,24145,24164,9,24153,BULLISH|MEDIUM_BODY|COMPRESSION|UPPER_REJECTION,0.5032679738561813,0.6783251231527172,0.3914306463326185,0.1053013798112002,0.6085693536673815
9,24145,24164,10,24154,BEARISH|SMALL_BODY|NORMAL_RANGE|LOWER_REJECTION|CLOSE_HIGH,0.0818908122503342,0.8697162709901447,0.11051930758987061,0.8075898801597952,0.8075898801597952
9,24145,24164,11,24155,BEARISH|MEDIUM_BODY|EXPANSION|UPPER_REJECTION|CLOSE_LOW,0.4837325706113721,1.6195715112912517,0.39184840900965096,0.124419020378977,0.124419020378977
9,24145,24164,12,24156,BEARISH|MEDIUM_BODY|EXPANSION|CLOSE_LOW,0.51311053984576,3.3786913723218994,0.2954584404455915,0.19143101970864843,0.19143101970864843
9,24145,24164,13,24157,BULLISH|MEDIUM_BODY|EXPANSION,0.5275115370962048,1.6311522872032271,0.3184238551650613,0.1540646077387339,0.6815761448349387
9,24145,24164,14,24158,BULLISH|MEDIUM_BODY|NORMAL_RANGE|LOWER_REJECTION|CLOSE_HIGH,0.25924075924073947,1.1592356687897938,0.11588411588412417,0.6248751248751363,0.8841158841158758
9,24145,24164,15,24159,BEARISH|MEDIUM_BODY|COMPRESSION|UPPER_REJECTION|CLOSE_LOW,0.49323017408122216,0.7055612418969748,0.4071566731141177,0.09961315280466011,0.09961315280466011
9,24145,24164,16,24160,BEARISH|SMALL_BODY|COMPRESSION|LOWER_REJECTION|CLOSE_HIGH,0.20986460348162883,0.7251051893408242,0.03868471953579162,0.7514506769825795,0.7514506769825795
9,24145,24164,17,24161,BULLISH|MEDIUM_BODY|EXPANSION|LOWER_REJECTION|CLOSE_HIGH,0.5368492224476047,2.0184237461617185,0.03989181879647868,0.42325895875591657,0.9601081812035214
9,24145,24164,18,24162,BULLISH|SMALL_BODY|COMPRESSION|UPPER_REJECTION|LOWER_REJECTION,0.11036468330130789,0.7307152875175371,0.4865642994241966,0.4030710172744955,0.5134357005758035
9,24145,24164,19,24163,BULLISH|SMALL_BODY|NORMAL_RANGE|LOWER_REJECTION|CLOSE_HIGH,0.010458567980700793,0.8872234118486684,0.10699919549476627,0.8825422365245329,0.8930008045052338
9,24145,24164,20,24164,BULLISH|MEDIUM_BODY|COMPRESSION|UPPER_REJECTION,0.29301075268820903,0.5310492505353361,0.4852150537633933,0.2217741935483977,0.5147849462366068
10,25187,25206,1,25187,BEARISH|MEDIUM_BODY|EXPANSION|CLOSE_LOW,0.5444274809160283,1.9599042489527188,0.31664122137404943,0.13893129770992227,0.13893129770992227
10,25187,25206,2,25188,BULLISH|MEDIUM_BODY|EXPANSION|LOWER_REJECTION|CLOSE_HIGH,0.3696808510638318,1.701838755304115,0.1672207446808493,0.4630984042553189,0.8327792553191508
10,25187,25206,3,25189,BULLISH|MEDIUM_BODY|NORMAL_RANGE|LOWER_REJECTION,0.27651515151515815,1.0005414185165127,0.3365800865800877,0.38690476190475415,0.6634199134199122
10,25187,25206,4,25190,BULLISH|SMALL_BODY|EXPANSION|LOWER_REJECTION|CLOSE_HIGH,0.11484375000000253,1.3552143991529872,0.1839843749999932,0.7011718750000042,0.8160156250000068
10,25187,25206,5,25191,BULLISH|LARGE_BODY|EXPANSION|CLOSE_HIGH|STRONG_BULL,0.6380931554778007,2.4208575966119668,0.23879291493549243,0.1231139295867069,0.7612070850645076
10,25187,25206,6,25192,BULLISH|MEDIUM_BODY|EXPANSION|LOWER_REJECTION|CLOSE_HIGH,0.3156376226197375,1.7949249093733792,0.2313906520484713,0.45297172533179125,0.7686093479515287
10,25187,25206,7,25193,BULLISH|MEDIUM_BODY|EXPANSION|CLOSE_HIGH,0.5620546318289794,1.701010101010108,0.19239904988123532,0.2455463182897852,0.8076009501187646
10,25187,25206,8,25194,BEARISH|MEDIUM_BODY|NORMAL_RANGE|LOWER_REJECTION,0.36969155118462327,1.0490035169988259,0.08046490835940828,0.5498435404559685,0.5498435404559685
10,25187,25206,9,25195,BULLISH|MEDIUM_BODY|NORMAL_RANGE|UPPER_REJECTION,0.2660738714090277,1.2190952678757612,0.6672366621067026,0.06668946648426965,0.3327633378932974
10,25187,25206,10,25196,BEARISH|SMALL_BODY|COMPRESSION|LOWER_REJECTION,0.07387661843107535,0.5474254742547494,0.3419649657273398,0.5841584158415849,0.5841584158415849
10,25187,25206,11,25197,BEARISH|SMALL_BODY|COMPRESSION|LOWER_REJECTION,0.12636612021857413,0.6103814884302662,0.32581967213114915,0.5478142076502768,0.5478142076502768
10,25187,25206,12,25198,BULLISH|LARGE_BODY|EXPANSION|CLOSE_HIGH|STRONG_BULL,0.6225256827862656,2.9110138584974576,0.13831120020045312,0.23916311701328122,0.8616887997995468
10,25187,25206,13,25199,BULLISH|MEDIUM_BODY|EXPANSION|UPPER_REJECTION,0.4477159558345949,1.684536834427438,0.47088114310457013,0.08140290106083499,0.5291188568954298
10,25187,25206,14,25200,BEARISH|MEDIUM_BODY|NORMAL_RANGE,0.43820224719101125,0.9276631227850779,0.27910112359550726,0.2826966292134815,0.2826966292134815
10,25187,25206,15,25201,BEARISH|SMALL_BODY|NORMAL_RANGE|LOWER_REJECTION,0.24003795066413486,1.1531728665207854,0.22169512966476962,0.5382669196710955,0.5382669196710955
10,25187,25206,16,25202,BEARISH|MEDIUM_BODY|COMPRESSION|UPPER_REJECTION|CLOSE_LOW,0.3386363636363645,0.4814004376367639,0.5446969696969719,0.1166666666666635,0.1166666666666635
10,25187,25206,17,25203,BEARISH|MEDIUM_BODY|NORMAL_RANGE|LOWER_REJECTION,0.5420363329108528,0.8632385120350149,0.06041402619349638,0.39754964089565076,0.39754964089565076
10,25187,25206,18,25204,BULLISH|MEDIUM_BODY|COMPRESSION|CLOSE_HIGH,0.5309681298857408,0.6064916119620763,0.1437161755862949,0.3253156945279643,0.8562838244137051
10,25187,25206,19,25205,BEARISH|LARGE_BODY|NORMAL_RANGE|CLOSE_LOW|STRONG_BEAR,0.7283018867924512,0.9984586401781141,0.10120068610634773,0.17049742710120108,0.17049742710120108
10,25187,25206,20,25206,BEARISH|SMALL_BODY|NORMAL_RANGE|UPPER_REJECTION,0.24988257397839106,0.7777168949771676,0.4748708313762291,0.27524659464537987,0.27524659464537987
